Link,Tiêu đề,Địa chỉ,Mức giá,Giá/m²,Số phòng ngủ,Huyện,Diện tích,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công,Số tầng,Số toilet,Pháp lý,Latitude,Longitude
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-long-hung-prj-the-empire-vinhomes-ocean-park-2/ban-goc-vip-nhat-san-ho-duong-30m-doi-dien-4-toa-chung-cu-masterise-bien-ho-tao-song-lh-pr40040489,"Bán góc VIP nhất San Hô đường 30m đối diện 4 tòa Chung cư Masterise, Biển hồ tạo sóng LH 0966 399 ***","Dự án The Empire - Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên",45 tỷ,"~296,05 triệu/m²",7 phòng,Văn Giang,152 m²,,30 m,Đông - Nam,Đông - Bắc,5 tầng,6 phòng,Sổ đỏ/ Sổ hồng,20.94243621826172,105.9552993774414
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/cuoc-song-an-yen-trong-nhung-3-png-ngu-tang-muon-ngan-dam-ecopark-pr40839107,Cuộc sống an yên trong những căn hộ 3 phòng ngủ thoáng muôn ngàn dặm The Fibonan Ecopark,"Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên","4,7 tỷ","~55,29 triệu/m²",3 phòng,Văn Giang,85 m²,,,Đông - Nam,Đông - Bắc,,2 phòng,Hợp đồng mua bán,20.962055206298828,105.93180084228516
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-nghia-tru-prj-the-crown-vinhomes-ocean-park-3/vinh-thien-duong-gia-nhinh-7-ti-voi-sieu-chinh-sach-chiet-khau-12-ve-o-som-tai-vin-3-pr40859498,Vịnh Thiên Đường giá nhỉnh 7 tỷ với siêu chính sách chiết khấu 12% về ở sớm tại Vin 3,"Dự án The Crown - Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên","7,4 tỷ","~132,14 triệu/m²",5 phòng,Văn Giang,56 m²,"4,5 m",13 m,Đông - Bắc,Đông - Bắc,5 tầng,5 phòng,,20.941484451293945,105.95690155029297
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-179-1-xa-cuu-cao-prj-vaquarius-van-giang/chinh-chu-ban-90m2-2-mat-tien-sau-vuon-hoa-chat-gia-9-3-ty-da-dong-50-nh-gon-pr40750108,"Chính chủ bán liền kề 90m2(2 mặt tiền, sau nhà vườn hoa Chất)giá 8.9 tỷ ngon - bổ - rẻ mua là thắng","Dự án Vaquarius Văn Giang, Đường 179, Xã Cửu Cao, Văn Giang, Hưng Yên","8,9 tỷ","~98,89 triệu/m²",,Văn Giang,90 m²,,,,,,,,20.9631233215332,105.954597473145
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-sol-forest-ecopark/duplex-3pn-solforest-tho-co-tuong-ngan-gia-tot-pr40673991,Duplex 3PN Sol Forest thô - có tường ngăn giá tốt,"Dự án Sol Forest Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên","3,7 tỷ","~44,05 triệu/m²",3 phòng,Văn Giang,84 m²,,,Đông - Nam,Tây - Bắc,,2 phòng,Hợp đồng mua bán,20.962055206298828,105.93180084228516
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-long-hung-prj-the-empire-vinhomes-ocean-park-2/-63m-2-gia-chuyen-nhuong-tot-nhat-thi-truong-chi-6-x-ty-pr40849935,Biệt thự liền kề 63m2 Vinhomes Ocean Park 2 giá chuyển nhượng tốt nhất thị trường. Chỉ 6.X tỷ,"Dự án The Empire - Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên","5,98 tỷ","~124,58 triệu/m²",5 phòng,Văn Giang,48 m²,,,,,5 tầng,,Sổ đỏ/ Sổ hồng,20.94243621826172,105.9552993774414
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-nghia-tru-prj-the-crown-vinhomes-ocean-park-3/ban-nah-vinhome-oceanpark-hoa-hau-con-sot-lai-phan-khu-thoi-dai-lh-ms-thu-pr40851324,"Bán nhà liền kề Vinhome Ocean Park, hoa hậu còn sót lại phân khu thời đại. LH Ms Thu: 0896 345 ***","Dự án The Crown - Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên","7,3 tỷ","~121,67 triệu/m²",4 phòng,Văn Giang,60 m²,"4,5 m",13 m,Đông - Nam,Đông - Nam,5 tầng,4 phòng,,20.941484451293945,105.95690155029297
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-nghia-tru-prj-the-crown-vinhomes-ocean-park-3/ban-shop-pb19-vin-ocp3-so-huu-lau-dai-doi-dien-grand-world-nhon-nhip-ngay-dem-pr40850375,"Bán shop PB19 Vin OCP3 sở hữu lâu dài, đối diện Grand World nhộn nhịp ngày đêm","Dự án The Crown - Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",19 tỷ,"~211,11 triệu/m²",,Văn Giang,90 m²,6 m,26 m,,,5 tầng,,Hợp đồng mua bán,20.941484451293945,105.95690155029297
https://batdongsan.com.vn/ban-dat-nen-du-an-xa-dai-dong-1-prj-khu-nha-o-lien-ke-hong-hai-van-lam/c-tien-b-gap-mh-tai-hung-yen-cach-trung-tam-ha-noi-chi-20km-pr40848514,"Cần tiền bán gấp mảnh đất tại dự án Hồng Hải, Hưng Yên. Cách Trung tâm Hà Nội chỉ 20km","Dự án Liền kề Hồng Hải - Văn Lâm, Xã Đại Đồng, Văn Lâm, Hưng Yên","2,6 tỷ","~30,59 triệu/m²",,Văn Lâm,85 m²,5 m,12 m,,,,,Sổ đỏ/ Sổ hồng,20.989643096923828,106.06695556640625
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-nghia-tru-prj-the-crown-vinhomes-ocean-park-3/ban-can-goc-2-mat-tien-bien-19-du-an-3-lh-pr40840546,"Bán căn góc 2 mặt tiền Phố Biển 19 - Dự án The Crown, Vinhomes Ocean Park 3, LH 0971 758 ***","Dự án The Crown - Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",Thỏa thuận,,,Văn Giang,147 m²,,26 m,,,,,Có sổ.,20.9414844512939,105.956901550293
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-xuan-quan-prj-aqua-bay-sky-residences/ban-bt-thuong-mai-marina-ecopark-dt-241-5m2-xay-4-tang-hoan-thien-2-mat-duong-truoc-sau-pr40736456,"Bán BT thương mại Marina Ecopark - DT 241,5m2 xây 4 tầng hoàn thiện, nhà 2 mặt đường trước - sau","Dự án Aqua Bay Sky Residences, Xã Xuân Quan, Văn Giang, Hưng Yên",Thỏa thuận,,,Văn Giang,"241,5 m²",,30 m,,,,,Sổ đỏ/ Sổ hồng,20.954893112182617,105.93976593017578
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-379-xa-yen-phu-3-prj-song-hong-diamond-city/truc-tiep-cdt-mo-ban-dot-1-can-goc-gia-hon-6-ty-von-dau-tien-1-1-ty-ngan-hang-htls-0-24-thang-pr40112932,"Trực tiếp CĐT mở bán đợt 1 căn góc giá hơn 6 tỷ, vốn đầu tiên 1,1 tỷ ngân hàng HTLS 0% 24 tháng","Dự án Sông Hồng Diamond City, Đường 379, Xã Yên Phú, Yên Mỹ, Hưng Yên",Thỏa thuận,,,Yên Mỹ,88 m²,"5,5 m",25 m,,,5 tầng,,Sổ đỏ/ Sổ hồng.,20.8862228393555,105.979438781738
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-179-1-xa-cuu-cao-prj-trust-city-van-giang/truc-tiep-cdt-mo-ban-quy-goc-a-hau-cuoi-cung-gia-re-nhat-view-bt-xanh-ecopark-pr40599761,Quỹ căn ngoại giao Trust City tầng 9 - 14 - 18. Hỗ trợ lãi suất 24 tháng. Lh 0968 126 ***,"Dự án Trust City Văn Giang, Đường 179, Xã Cửu Cao, Văn Giang, Hưng Yên","37,4 triệu/m²","~2,47 tỷ",2 phòng,Văn Giang,66 m²,,,,Đông - Nam,,2 phòng,,20.9609355926514,105.943550109863
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-phung-cong-prj-westbay-sky-residences-ecopark/ban-2pn-1wc-full-noi-that-dep-pr40831454,Bán căn hộ 2PN 1WC Westbay full nội thất đẹp,"Dự án Westbay Sky Residences - Ecopark , Xã Phụng Công, Văn Giang, Hưng Yên","2,56 tỷ","~50,96 triệu/m²",2 phòng,Văn Giang,"50,24 m²",,,,Đông - Bắc,,1 phòng,Sổ đỏ/ Sổ hồng,20.951030731201172,105.9259262084961
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-xuan-quan-prj-ecopark-grand-the-island/ban-dao-dt-300m2-gia-200-trieu-m2-lh-09277-5555-pr40816961,"Bán biệt thự đảo Ecopark Grand The Island - DT 300m2, giá 200 triệu/m2. LH: 0927 755 ***","Ecopark Grand, Xã Xuân Quan, Văn Giang, Hưng Yên",60 tỷ,~200 triệu/m²,3 phòng,Văn Giang,300 m²,10 m,14 m,Tây - Bắc,Đông - Nam,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng,20.962055,105.9318
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pho-cuc-xa-xuan-quan-prj-the-fibonan-ecopark/truc-tiep-cdt-chi-tu-40tr-m2-so-huu-ngay-ho1pn-2pn-3pn-uu-dai-c-k-7-vay-0-24t-da-fibonan-pr40632404,"Trực tiếp CĐT: Chỉ từ 45tr/m2 sở hữu ngay căn hộ 1PN, 2PN, 3PN ưu đãi C/K 6%, vay 0%/18T DA Fibonan","Dự án The Fibonan Ecopark, Đường Phố Cúc, Xã Xuân Quan, Văn Giang, Hưng Yên","4,4 tỷ","~45,6 triệu/m²",3 phòng,Văn Giang,"96,5 m²",,,Tây - Bắc,Đông - Nam,,2 phòng,,20.962055206298828,105.93180084228516
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-long-hung-prj-the-empire-vinhomes-ocean-park-2/co-hoi-so-huu-lien-ke-va-dang-cap-gia-re-tai-2-3-chiet-khau-25-pr40813585,Cơ hội sở hữu liền kề và shophouse đẳng cấp giá rẻ tại Vinhomes Ocean Park 2 - Chiết Khấu 25%,"Dự án The Empire - Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên","7,6 tỷ","~116,92 triệu/m²",6 phòng,Văn Giang,65 m²,5 m,13 m,Đông - Nam,Đông - Nam,5 tầng,5 phòng,Đang chờ sổ,20.94243621826172,105.9552993774414
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/-chinh-chu-gia-dinh-toi-ban-duplex-cao-cap-150m2-full-view-song-hong-cuc-dep-pr40846312,"(Chính chủ) Gia đình tôi cần bán căn Duplex cao cấp 150m2 Ecopark full đồ, view sông Hồng cực đẹp","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên","9,2 tỷ","~61,33 triệu/m²",3 phòng,Văn Giang,150 m²,,,,,,3 phòng,Sổ đỏ/ Sổ hồng,20.97422218322754,105.9221420288086
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/truc-tiep-cdt-ban-gia-tot-nhat-mua-o-hay-dau-tu-chi-tu-850tr-ls-0-full-tu-bep-dieu-a-pr40164078,Trực tiếp CĐT bán căn hộ giá tốt nhất mua ở hay đầu tư chỉ từ 850tr + LS 0% full tủ bếp + điều hòa,"Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên","2,8 tỷ","~47,61 triệu/m²",2 phòng,Văn Giang,"58,81 m²",,,,,,2 phòng,HĐ,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/em-giang-pkd-chia-se-6-yeu-to-hoi-tu-tai-ck-7-gtch-htls-0-24th-qua-tan-gia-100tr-pr40588012,"Em Giang PKD chia sẻ 6 yếu tố hội tụ tại The Fibonan,căn 3N 79m2 CK 7%,HTLS 0% 24th, tân gia 100tr","Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên","3,9 tỷ","~49,37 triệu/m²",3 phòng,Văn Giang,79 m²,,,Đông - Nam,Đông - Nam,,2 phòng,Sổ đỏ/ Sổ hồng,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-cuu-cao-prj-the-fibonan-ecopark/ban-2pn-dep-nhat-du-an-ban-cong-dong-nam-view-song-san-golf-3-5ty-htls-0-ck6-60-trieu-pr40796423,"Bán căn 2PN đẹp nhất dự án ban công Đông Nam view sông, sân golf 3.5tỷ, HTLS 0%, CK 6% + 60 triệu","Dự án The Fibonan Ecopark, Xã Cửu Cao, Văn Giang, Hưng Yên","3,5 tỷ","~51,47 triệu/m²",2 phòng,Văn Giang,68 m²,,,Tây - Bắc,Đông - Nam,,2 phòng,HĐMB,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/em-giang-pkd-chu-dau-tu-chi-600tr-so-huu-ngay-2pn-ck-9-htls-0-trong-24th-qua-tang-25tr-pr39641609,"Em Giang PKD chủ đầu tư giảm ngay 300tr căn hộ 2PN CK 9%, HTLS 0% trong 24th, quà tặng tân gia 45tr","Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên","3,1 tỷ","~47,69 triệu/m²",2 phòng,Văn Giang,65 m²,,,Đông - Nam,Đông - Nam,,2 phòng,Sổ đỏ/ Sổ hồng,20.962055206298828,105.93180084228516
https://batdongsan.com.vn/ban-dat-xa-dong-tao/346m2-duong-xe-tai-gan-song-mat-tien-13-35m-thich-hop-dau-tu-de-o-pr40746970,"346m2 đường xe tải gần sông, mặt tiền 13,35m thích hợp đầu tư để ở","Xã Đông Tảo, Khoái Châu, Hưng Yên",11 triệu/m²,"~3,81 tỷ",,Khoái Châu,346 m²,"13,35 m",,,,,,Sổ đỏ,20.8916905596844,105.955354983578
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/tong-dien-ban-nhanh-don-lap-319-m2-36-5-ty-pr40583999,"Tống Diễn 0944 866 ***. Bán nhanh biệt thự đơn lập Ecopark, 319 m2, 36.5 tỷ","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên","36,5 tỷ","~114,42 triệu/m²",4 phòng,Văn Giang,319 m²,18 m,6 m,Tây - Nam,,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng,20.9742221832275,105.922142028809
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/tong-dien-ban-gap-tho-20-5-ty-pr39820802,"Tống Diễn 0944 866 ***. Bán song lập Vườn Tùng Ecopark, nhà thô, hoàn thiện mặt ngoài, giá chuẩn","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",22 tỷ,"~135,8 triệu/m²",4 phòng,Văn Giang,162 m²,20 m,6 m,Đông - Nam,,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng.,20.97422218322754,105.9221420288086
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/tong-dien-ban-nhanh-don-lap-gia-re-nhat-truong-pr40472795,"Tống Diễn 0944 866 ***. Bán nhanh biệt thự đơn lập Ecopark, giá rẻ nhất thị trường","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",67 tỷ,"~118,17 triệu/m²",4 phòng,Văn Giang,567 m²,20 m,6 m,Tây - Nam,,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng,20.97422218322754,105.9221420288086
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-379-xa-yen-phu-3-prj-song-hong-diamond-city/dau-tu-bt-shd-tu-2-4ty-dt-88m2-426m2-loi-nhuan-cao-ls-0-2-nam-pr40735333,"8 + Lý do nên đầu tư biệt thự, liền kề Sông Hồng Diamond City (SHD) Hưng Yên","Dự án Sông Hồng Diamond City, Đường 379, Xã Yên Phú, Yên Mỹ, Hưng Yên","6,7 tỷ","~76,14 triệu/m²",,Yên Mỹ,88 m²,,,,,4 tầng,,Hợp đồng mua bán.,20.88622283935547,105.97943878173828
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-nghia-tru-prj-the-crown-vinhomes-ocean-park-3/-quy-can-dep-gia-tot-nhat-3-vinh-td-bien-thoi-dai-tai-chinh-10-ty-pr40876519,"""Quỹ căn đẹp, giá tốt nhất"" Vinhomes Ocean Park 3: Vịnh TĐ, Phố Biển, Thời đại. Tài chính 10 tỷ","Dự án The Crown - Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên","9,5 tỷ","~126,67 triệu/m²",,Văn Giang,75 m²,5 m,20 m,Đông - Nam,Đông - Nam,,,Hợp đồng mua bán,20.941484451293945,105.95690155029297
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-long-hung-prj-the-empire-vinhomes-ocean-park-2/-quy-can-dep-gia-tot-nhat-2-cha-la-hai-au-dao-dua-tai-chinh-10-ty-pr40876477,"""Quỹ căn đẹp, giá tốt nhất"" Vinhomes Ocean Park 2: Chà Là, Hải Âu, Đảo dừa. Tài chính 10 tỷ","Dự án The Empire - Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên",10 tỷ,~125 triệu/m²,,Văn Giang,80 m²,5 m,20 m,Đông - Nam,Đông - Nam,,,Đang chờ sổ,20.94243621826172,105.9552993774414
https://batdongsan.com.vn/ban-dat-nen-du-an-thi-tran-ban-yen-nhan-prj-khu-nha-o-phuc-thanh/chinh-chu-c-b-cat-lo-vai-lo-thh-3-phuong-b-nh-my-hao-hung-pr40875955,Chính chủ cần bán cắt lỗ vài lô dự án Phúc Thành 3 - Phường Bần Yên Nhân - Mỹ Hào - Hưng Yên,"Dự án Khu nhà ở Phúc Thành, Thị trấn Bần Yên Nhân, Mỹ Hào, Hưng Yên",36 triệu/m²,"~2,7 tỷ",,Mỹ Hào,75 m²,5 m,135 m,,,,,Hợp đồng mua bán,20.945581436157227,106.04344177246094
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truc-1-xa-xuan-quan-prj-chung-cu-sky-oasis/ban-2pn1w-full-noi-that-nhap-khau-khoang-tang-dep-gia-tot-tren-thi-truong-pr40874549,"Bán căn 2PN 1WC, full nội thất nhập khẩu. Khoảng tầng đẹp giá tốt trên thị trường","Dự án Chung cư Sky Oasis, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",Thỏa thuận,,2 phòng,Văn Giang,"57,2 m²",,,Đông - Nam,Tây - Bắc,,1 phòng,Sổ đỏ/ Sổ hồng,20.968969345092773,105.92005157470703
https://batdongsan.com.vn/ban-dat-xa-tan-tien-1/ban-114m-vi-tri-dac-dia-gan-duong-5b-va-vin-ocp2-thon-hoa-binh-thuong-van-giang-pr40873739,"Bán 114m2 vị trí đắc địa gần đường 5B và Vin OCP2 thôn Hoà Bình Thượng, Tân Tiến, Văn Giang","Xã Tân Tiến, Văn Giang, Hưng Yên","26,5 triệu/m²","~3,02 tỷ",,Văn Giang,114 m²,"6,58 m","3,5 m",,,,,,20.9184556645786,105.959809647316
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truc-1-xa-xuan-quan-prj-chung-cu-sky-oasis/-ban-duplex-tng-tran-107m2-tai-ecopark-pr40870425,Cần bán căn hộ duplex thông trần - 107m2 tại Ecopark,"Dự án Chung cư Sky Oasis, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên","6,2 tỷ","~57,94 triệu/m²",3 phòng,Văn Giang,107 m²,,,Tây - Nam,Đông - Nam,,3 phòng,Sổ đỏ/ Sổ hồng,20.968969345092773,105.92005157470703
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-xuan-quan-prj-ecopark-grand-the-island/ban-song-lap-dao-gia-chi-tu-160tr-m2-pr39061399,"Chuyển nhượng lại căn song lập 300m2 biệt thự đảo Ecopark, hồ ĐN cửa TB","Dự án Ecopark Grand, Xã Xuân Quan, Văn Giang, Hưng Yên",200 triệu/m²,~60 tỷ,4 phòng,Văn Giang,300 m²,10 m,9 m,Tây - Bắc,Đông - Nam,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng,20.962055206298828,105.93180084228516
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-swan-lake-onsen-residences/ban-1pn-va-2pn-tang-sky-villa-ecopark-tran-cao-6m-pr39025562,"Bán căn Mezza Duplex 1PN tầng 19 Onsen Ecopark, đã đổ sàn tầng 2","Dự án Swan Lake Onsen, Xã Xuân Quan, Văn Giang, Hưng Yên","2,85 tỷ","~89,06 triệu/m²",2 phòng,Văn Giang,32 m²,,,Đông - Bắc,Tây - Nam,,1 phòng,Hợp đồng mua bán.,20.9689693450928,105.920051574707
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-nghia-tru-prj-the-crown-vinhomes-ocean-park-3/-mat-pho-duong-to-rong-dep-nhat-du-an-2-3-pr40649278,"Nhà mặt phố đường to rộng đẹp nhất dự án Vinhomes Ocean Park 2,3","Dự án The Crown - Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",Thỏa thuận,,,Văn Giang,110 m²,"5,5 m",,,,,,,20.941484451293945,105.95690155029297
https://batdongsan.com.vn/ban-dat-xa-ong-dinh/ban-truc-kinh-doanh-co-nha-cap-4-pr40866287,"Bán đất trục kinh doanh, có nhà cấp 4","Xã Ông Đình, Khoái Châu, Hưng Yên","28,5 triệu/m²","~2,54 tỷ",,Khoái Châu,89 m²,"5,5 m",10 m,Đông,,,,Sổ đỏ/ Sổ hồng,20.8524554410226,105.974488330722
https://batdongsan.com.vn/ban-dat-xa-dong-tao/chinh-chu-ban-75m2-mt-4-5m-no-hau-tai-khoai-chau-hung-yen-gia-dau-tu-pr40866032,"Chính chủ bán đất 75m2, MT 4.5m, nở hậu, tại Đông Tảo, Khoái Châu, Hưng Yên (Giá Đầu tư)","Xã Đông Tảo, Khoái Châu, Hưng Yên","1,1 tỷ","~14,99 triệu/m²",,Khoái Châu,"73,4 m²","4,5 m",,,,,,,20.89130101208,105.955318827004
https://batdongsan.com.vn/ban-dat-duong-179-1-xa-phung-cong/ban-110m-van-giang-hung-yen-gia-hon-2ty-pr40690852,"Bán 110m2 đất Phụng Công Văn Giang Hưng Yên giá hơn 2 tỷ, 0385 626 ***","Đường 179, Xã Phụng Công, Văn Giang, Hưng Yên","2,45 tỷ","~22,27 triệu/m²",,Văn Giang,110 m²,6 m,3 m,Nam,,,,Sổ đỏ/ Sổ hồng.,20.9590514,105.9528144
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-swan-lake-onsen-residences/ban-gap-65m2-view-thien-nga-cuc-dep-gia-4-ty-tang-trung-full-noi-that-moi-tai-onsen-pr40862233,Bán gấp căn hộ 65m2 view hồ thiên nga cực đẹp giá 4 tỷ tầng trung full nội thất mới tại Onsen,"Dự án Swan Lake Onsen, Xã Xuân Quan, Văn Giang, Hưng Yên",4 tỷ,"~61,54 triệu/m²",2 phòng,Văn Giang,65 m²,,,Tây - Bắc,,,2 phòng,Hợp đồng mua bán,20.968969345092773,105.92005157470703
https://batdongsan.com.vn/ban-dat-xa-lien-nghia/day-la-manh-kinh-doanh-co-mat-tien-lon-nhat-van-giang-duoc-chuyen-nhuong-tren-thi-truong-pr40859990,Đây là mảnh đất kinh doanh có mặt tiền lớn nhất Văn Giang được chuyển nhượng trên thị trường,"Xã Liên Nghĩa, Văn Giang, Hưng Yên",Thỏa thuận,,,Văn Giang,700 m²,25 m,15 m,,,,,Sổ đỏ/ Sổ hồng,20.9142075928214,105.934496098043
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-sky-forest-residences-ecopark/ban-3-ngu-view-dao-115m2-san-xd-nop-tien-do-ban-cong-rong-chi-5-xx-ty-pr40859940,"Bán 3 phòng ngủ view đảo 115m2 sàn XD - Nộp tiến độ - Ban công rộng - Chỉ 5,xx tỷ","Sky Forest Residences Ecopark, Xuân Quan, Văn Giang, Hưng Yên","5,5 tỷ","~47,78 triệu/m²",3 phòng,Văn Giang,115 m²,,,,,,2 phòng,Hợp đồng mua bán,20.9632520991578,105.919809453014
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-long-hung-prj-lumiere-springbay/mo-ban-cao-cap-nhat-phia-dong-ha-noi-tai-vinhomes-ocean-park-2-pr40806385,Mở bán chung cư cao cấp nhất phía Đông Hà Nội - Lumiere SpringBay tại Vinhomes Ocean Park 2,"Dự án Lumiere SpringBay, Xã Long Hưng, Văn Giang, Hưng Yên","3,5 tỷ","~71,43 triệu/m²",1 phòng,Văn Giang,49 m²,,,Đông - Nam,Đông - Nam,,1 phòng,Sổ đỏ/ Sổ hồng,20.952280044555664,105.98131561279297
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-xuan-quan-prj-ecopark-grand-the-island/can-ban-vip-ven-song-vuon-tung-560m2-mat-tien-20m-3-tang-full-noi-that-hien-dai-luxury-pr40727926,"Cần bán biệt thự VIP ven sông Vườn Tùng 560m2, mặt tiền 20m, 3 tầng, full nội thất hiện đại Luxury","Dự án Ecopark Grand, Xã Xuân Quan, Văn Giang, Hưng Yên",62 tỷ,"~110,71 triệu/m²",5 phòng,Văn Giang,560 m²,20 m,,,,3 tầng,5 phòng,Sổ đỏ/ Sổ hồng,20.962055206298828,105.93180084228516
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-long-hung-prj-the-empire-vinhomes-ocean-park-2/quy-can-doc-quyen-chiet-khau-tu-18-25-so-do-lau-dai-gia-tot-nhat-thi-truong-thang-09-2024-pr40854924,Quỹ căn độc quyền chiết khấu từ 18 - 25% sổ đỏ lâu dài - giá tốt nhất thị trường tháng 09/2024,"Dự án The Empire - Vinhomes Ocean Park 2, Huyện Văn Giang, Hưng Yên","7,6 tỷ","~135,71 triệu/m²",,Văn Giang,56 m²,,,,,,,Sổ đỏ/ Sổ hồng,20.942436,105.9553
https://batdongsan.com.vn/ban-dat-xa-hong-van/ban-lo-goc-129m2-gian-dan-dau-gia-an-thi-hung-yen-pr40854739,"Bán đất lô góc 129m2 giãn dân đấu giá Hồng Vân, Ân Thi, Hưng Yên","Xã Hồng Vân, Ân Thi, Hưng Yên",17 triệu/m²,"~2,19 tỷ",,Ân Thi,129 m²,20 m,"15,5 m",,,,,Đang chờ sổ,20.7538354111856,106.113713251185
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/-chinh-chu-gia-dinh-toi-ban-duplex-cao-cap-150m2-full-view-song-hong-cuc-dep-pr40846312,"(Chính chủ) Gia đình tôi cần bán căn Duplex cao cấp 150m2 Ecopark full đồ, view sông Hồng cực đẹp","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên","9,2 tỷ","~61,33 triệu/m²",3 phòng,Văn Giang,150 m²,,,,,,3 phòng,Sổ đỏ/ Sổ hồng,20.97422218322754,105.9221420288086
